Geneid	HISAT2 on data 12 and data 11: aligned reads (BAM)
PDE6A	7
SLC26A2	361
TIGD6	219
HMGXB3	2659
CSF1R	352
PDGFRB	2043
CDX1	4
SLC6A7	3937
CAMK2A	125817
ARSI	48
TCOF1	2387
CD74	1208
RPS14	6149
NDST1	7048
SYNPO	36266
MYOZ3	298
RBM22	2003
DCTN4	5586
C5orf62	227
IRGM	2
ZNF300	161
ZNF300P1	80
GPX3	2524
TNIP1	2311
ANXA6	21862
CCDC69	588
GM2A	1612
SLC36A3	0
SLC36A2	0
SLC36A1	4119
FAT2	146
SPARC	14470
ATOX1	717
G3BP1	1921
GLRA1	12
NMUR2	9
GRIA1	11940
FAM114A2	508
MFAP3	1299
GALNT10	855
FLJ38109	8
SAP30L	4062
HAND1	0
MIR3141	0
LARP1	17380
C5orf4	2168
CNOT8	2787
GEMIN5	921
MRPL22	718
KIF4B	2
SGCD	873
PPP1R2P3	83
TIMD4	0
HAVCR1	1
HAVCR2	89
MED7	612
FAM71B	0
ITK	24
CYFIP2	34686
FNDC9	945
NIPAL4	181
ADAM19	1169
SOX30	6
C5orf52	3
THG1L	138
LSM11	951
CLINT1	2790
EBF1	194
RNF145	5909
UBLCP1	3335
IL12B	1
LOC285626	3
LOC285627	1
ADRA1B	1271
TTC1	4077
PWWP2A	1181
FABP6	257
CCNJL	58
C1QTNF2	114
C5orf54	359
SLU7	6036
PTTG1	150
MIR3142	0
MIR146A	0
ATP10B	587
LOC285629	0
GABRB2	27040
GABRA6	57
GABRA1	28033
GABRG2	16525
CCNG1	1388
NUDCD2	735
HMMR	28
MAT2B	4240
ODZ2	4868
WWC1	3629
RARS	1883
FBLL1	1178
PANK3	2091
MIR103A1	0
MIR103B1	0
SLIT3	1550
MIR218-2	0
MIR585	0
CCDC99	423
DOCK2	36
FAM196B	419
MIR378E	0
FOXI1	2
C5orf58	3
LCP2	490
LOC257358	0
KCNIP1	1267
KCNMB1	57
GABRP	2
RANBP17	172
TLX3	0
MIR3912	0
NPM1	7119
FGF18	55
FBXW11	8717
STK10	370
EFCAB9	0
UBTD2	1049
SH3PXD2B	763
NEURL1B	1916
DUSP1	3736
ERGIC1	3477
LOC100268168	54
RPL26L1	515
ATP6V0E1	800
SNORA74B	0
C5orf41	2999
BNIP1	315
NKX2-5	0
STC2	80
LOC285593	48
BOD1	1384
CPEB4	8903
C5orf47	38
HMP19	21090
MSX2	75
MIR4634	0
FLJ16171	2
DRD1	984
SFXN1	4371
HRH2	803
CPLX2	74772
THOC3	873
FAM153B	501
LOC100507387	771
LOC643201	53
C5orf25	463
KIAA1191	7483
ARL10	669
NOP16	425
HIGD2A	1180
CLTB	4504
FAF2	2849
RNF44	4642
CDHR2	317
GPRIN1	4125
SNCB	20634
MIR4281	0
EIF4E1B	311
TSPAN17	2203
UNC5A	8662
HK3	44
UIMC1	498
ZNF346	967
FGFR4	102
NSD1	4781
RAB24	1893
PRELID1	1053
MXD3	76
LMAN2	1497
RGS14	1249
SLC34A1	4
PFN3	0
F12	203
GRK6	1416
LOC340037	52
PRR7	867
DBN1	6197
PDLIM7	645
DOK3	181
DDX41	3315
FAM193B	1781
TMED9	2056
B4GALT7	755
LOC202181	357
FAM153A	320
LOC728554	269
PROP1	10
FAM153C	198
N4BP3	1590
RMND5B	2094
NHP2	2640
GMCL1P1	0
HNRNPAB	1876
AGXT2L2	453
COL23A1	491
CLK4	2381
ZNF354A	807
AACSP1	20
ZNF354B	457
ZFP2	361
ZNF454	269
GRM6	65
ZNF879	203
ZNF354C	250
ADAMTS2	183
RUFY1	1120
HNRNPH1	7066
C5orf60	2
CBY3	36
CANX	22144
MAML1	1398
LTC4S	50
MGAT4B	2722
MIR1229	0
SQSTM1	10541
C5orf45	314
TBC1D9B	9008
RNF130	1807
MIR340	0
RASGEF1C	419
MAPK9	18334
GFPT2	795
CNOT6	1705
SCGB3A1	13
FLT4	187
OR2Y1	0
MGAT1	2626
LOC100859930	800
LOC729678	598
ZFP62	1113
BTNL8	1
BTNL3	0
BTNL9	558
OR2V2	0
TRIM7	204
MIR4638	0
TRIM41	2804
GNB2L1	6349
SNORD96A	23
SNORD95	15
TRIM52	910
DUSP22	1026
IRF4	12
EXOC2	2588
HUS1B	0
LOC285768	10
FOXQ1	293
FOXF2	360
FOXC1	382
GMDS	457
LOC100508120	84
C6orf195	17
MYLK4	267
WRNIP1	2584
SERPINB1	235
MIR4645	2
MGC39372	26
SERPINB9	703
SERPINB6	1229
DKFZP686I15217	297
NQO2	1296
RIPK1	810
BPHL	305
TUBB2A	15685
LOC100507194	32
TUBB2B	3081
PSMG4	244
SLC22A23	3557
PXDC1	323
FAM50B	1287
PRPF4B	3973
FAM217A	6
C6orf201	15
ECI2	778
CDYL	924
RPP40	330
PPP1R3G	89
LYRM4	1180
MIR3691	0
FARS2	495
NRN1	16430
F13A1	400
LY86-AS1	1079
LY86	26
RREB1	160
SSR1	4593
CAGE1	2
RIOK1	948
DSP	258
SNRNP48	640
BMP6	207
MUTED-TXNDC5	0
TXNDC5	31
PIP5K1P1	6
MUTED	0
EEF1E1-MUTED	0
EEF1E1	344
SCARNA27	7
SLC35B3	834
LOC100506207	61
HULC	0
TFAP2A	15
LOC100130275	0
LINC00518	0
GCNT2	256
C6orf52	16
PAK1IP1	794
TMEM14C	2729
TMEM14B	1493
MAK	51
GCM2	9
SYCP2L	162
ELOVL2	736
LOC100506409	62
C6orf228	9255
ERVFRD-1	0
NEDD9	1043
TMEM170B	6518
ADTRP	272
HIVEP1	2699
EDN1	340
PHACTR1	6877
LOC100130357	91
TBC1D7	790
GFOD1	3179
SIRT5	1890
NOL7	1759
RANBP9	6341
CCDC90A	2811
RNF182	600
CD83	1395
JARID2	1355
DTNBP1	1154
MYLIP	924
MIR4639	1
GMPR	169
ATXN1	10640
FLJ23152	6
RBM24	675
CAP2	20268
FAM8A1	5695
NUP153	2773
KIF13A	2133
NHLRC1	182
TPMT	2963
KDM1B	1078
DEK	2827
RNF144B	526
MIR548A1	0
ID4	1473
MBOAT1	46
E2F3	1513
CDKAL1	280
SOX4	600
LINC00340	182
LOC729177	236
PRL	0
HDGFL1	2
NRSN1	11181
DCDC2	195
KAAG1	0
MRS2	1759
GPLD1	768
ALDH5A1	5803
KIAA0319	3999
TDP2	2701
ACOT13	1414
C6orf62	6637
GMNN	285
FAM65B	2314
CMAHP	360
LRRC16A	1092
SCGN	45
HIST1H2AA	0
HIST1H2BA	0
HIST1H2APS1	0
SLC17A4	0
SLC17A1	0
SLC17A3	2
SLC17A2	0
TRIM38	100
HIST1H1A	0
HIST1H3A	2
HIST1H4A	0
HIST1H4B	2
HIST1H3B	0
HIST1H2AB	1
HIST1H2BB	0
HIST1H3C	0
HIST1H1C	90
HFE	38
HIST1H4C	2
HIST1H1T	0
HIST1H2BC	28
HIST1H2AC	186
HIST1H1E	2
HIST1H2BD	159
HIST1H2BE	2
HIST1H4D	0
HIST1H3D	15
HIST1H2AD	0
HIST1H2BF	8
HIST1H4E	31
HIST1H2BG	13
HIST1H2AE	2
HIST1H3E	15
HIST1H1D	0
HIST1H4F	0
HIST1H4G	0
HIST1H3F	0
HIST1H2BH	0
HIST1H3G	0
HIST1H2BI	0
HIST1H4H	36
BTN3A2	399
BTN2A2	146
BTN3A1	428
BTN2A3P	6
BTN3A3	554
BTN2A1	1840
LOC285819	6
BTN1A1	0
HCG11	1022
HMGN4	1527
ABT1	615
ZNF322	542
GUSBP2	15
LINC00240	17
LOC100270746	31
HIST1H2BJ	2
HIST1H2AG	0
HIST1H2BK	222
HIST1H4I	15
HIST1H2AH	0
MIR3143	0
PRSS16	295
POM121L2	10
VN1R10P	0
ZNF204P	3998
ZNF391	317
ZNF184	1570
LOC100507173	40
LOC100131289	51
HIST1H2BL	3
HIST1H2AI	0
HIST1H3H	0
HIST1H2AJ	0
HIST1H2BM	0
HIST1H4J	2
HIST1H4K	13
HIST1H2AK	10
HIST1H2BN	13
HIST1H2AL	0
HIST1H1B	0
HIST1H3I	0
HIST1H4L	0
HIST1H3J	2
HIST1H2AM	5
HIST1H2BO	4
OR2B2	0
OR2B6	0
ZNF165	77
ZSCAN12P1	131
ZSCAN16	94
ZNF192	1007
TOB2P1	10
ZNF193	220
ZKSCAN4	204
NKAPL	116
ZNF187	883
PGBD1	753
ZNF323	726
ZKSCAN3	279
ZSCAN12	457
ZSCAN23	95
GPX6	0
GPX5	0
SCAND3	4
LOC401242	0
TRIM27	27
ZNF311	2
LOC100129636	0
OR2W1	0
OR2B3	0
OR2J3	0
OR2J2	0
OR14J1	0
OR5V1	0
OR12D3	0
OR12D2	0
OR11A1	0
OR10C1	0
OR2H1	0
MAS1L	0
LOC100507362	0
UBD	0
SNORD32B	0
OR2H2	0
GABBR1	2157
MOG	732
ZFP57	2
HLA-F	54
HLA-F-AS1	5
IFITM4P	0
HCG4	0
LOC554223	0
HLA-G	0
HLA-H	31
HCG4B	0
HLA-A	2053
HCG9	0
ZNRD1-AS1	31
HLA-J	0
ZNRD1	6
PPP1R11	391
RNF39	5
TRIM31	0
TRIM40	0
TRIM10	0
TRIM15	0
TRIM26	12
HLA-L	12
HCG18	62
TRIM39	0
TRIM39-RPP21	0
RPP21	0
HLA-E	77
GNL1	173
PRR3	7
ABCF1	100
MIR877	0
PPP1R10	45
MRPS18B	18
ATAT1	18
C6orf136	22
DHX16	26
PPP1R18	4
NRM	1
MDC1	24
TUBB	200
FLOT1	159
IER3	10
DDR1	74
MIR4640	0
GTF2H4	24
VARS2	75
SFTA2	0
DPCR1	0
MUC21	0
MUC22	0
HCG22	6
C6orf15	0
PSORS1C1	1
CDSN	0
PSORS1C2	0
CCHCR1	115
TCF19	2
POU5F1	0
PSORS1C3	0
HCG27	16
HLA-C	1148
HLA-B	750
MICA	23
HCP5	6
HCG26	6
MICB	2
MCCD1	0
ATP6V1G2-DDX39B	0
DDX39B	0
SNORD117	0
SNORD84	1
ATP6V1G2	3019
NFKBIL1	12
LTA	0
TNF	0
LTB	2
LST1	0
NCR3	0
AIF1	2
PRRC2A	396
SNORA38	1
BAG6	248
APOM	0
C6orf47	10
GPANK1	10
CSNK2B	41
LY6G5B	2
LY6G5C	0
ABHD16A	81
MIR4646	0
LY6G6F	0
LY6G6E	0
LY6G6D	0
LY6G6C	0
C6orf25	0
DDAH2	4
CLIC1	6
MSH5-SAPCD1	0
MSH5	0
SAPCD1	0
VWA7	14
VARS	52
LSM2	2
HSPA1L	0
HSPA1A	322
HSPA1B	111
C6orf48	32
SNORD48	0
SNORD52	0
NEU1	10
SLC44A4	0
EHMT2	176
ZBTB12	4
C2	4
CFB	2
RDBP	22
MIR1236	0
SKIV2L	33
DOM3Z	43
STK19	68
C4B	0
LOC100293534	0
C4A	0
CYP21A2	0
CYP21A1P	1
TNXB	23
TNXA	0
ATF6B	132
FKBPL	2
PRRT1	119
LOC100507547	2
PPT2	1
PPT2-EGFL8	0
EGFL8	0
AGPAT1	325
RNF5	0
RNF5P1	68
AGER	2
PBX2	93
GPSM3	3
NOTCH4	36
C6orf10	0
HCG23	1
BTNL2	0
HLA-DRA	38
HLA-DRB5	0
HLA-DRB6	0
HLA-DRB1	6
HLA-DQA1	12
HLA-DQB1	2
HLA-DQA2	0
HLA-DQB2	0
HLA-DOB	0
TAP2	87
PSMB8	4
LOC100507463	0
TAP1	18
PSMB9	2
LOC100294145	12
HLA-DMB	0
HLA-DMA	0
BRD2	208
HLA-DOA	4
HLA-DPA1	2
HLA-DPB1	41
HLA-DPB2	0
COL11A2	50
RXRB	72
SLC39A7	39
HSD17B8	5
MIR219-1	0
RING1	61
HCG25	0
VPS52	48
RPS18	166
B3GALT4	2
WDR46	21
PFDN6	29
RGL2	35
TAPBP	81
ZBTB22	10
DAXX	18
KIFC1	0
PHF1	449
CUTA	105
SYNGAP1	624
ZBTB9	12
BAK1	402
GGNBP1	19
LINC00336	6
ITPR3	1129
MNF1	801
IP6K3	129
LEMD2	1551
MLN	0
LOC100507584	3
MIR1275	0
GRM4	508
HMGA1	2674
C6orf1	1876
RPS10-NUDT3	0
NUDT3	532
RPS10	115
PACSIN1	41309
SPDEF	79
C6orf106	12946
SNRPC	1132
UHRF1BP1	1785
TAF11	1252
ANKS1A	3849
TCP11	19
SCUBE3	111
ZNF76	1285
DEF6	79
PPARD	3651
FANCE	105
RPL10A	5513
TEAD3	81
TULP1	2
FKBP5	750
LOC285847	9
ARMC12	17
CLPSL2	0
CLPSL1	13
CLPS	2
LHFPL5	186
SRPK1	3707
SLC26A8	233
MAPK14	3030
MAPK13	976
BRPF3	5074
PNPLA1	7
C6orf222	11
ETV7	40
PXT1	6
KCTD20	3550
STK38	716
SRSF3	5376
MIR3925	0
CDKN1A	231
CPNE5	6027
PPIL1	1587
C6orf89	7972
PI16	261
MTCH1	22102
FGD2	61
PIM1	529
TMEM217	20
TBC1D22B	1089
RNF8	1874
FTSJD2	3609
CCDC167	276
MIR4462	0
MDGA1	1723
ZFAND3	2902
BTBD9	6468
GLO1	5888
DNAH8	26
LOC100131047	0
GLP1R	20
SAYSD1	431
KCNK5	2
KCNK17	15
KCNK16	0
KIF6	162
DAAM2	7612
MOCS1	850
FLJ41649	128
TDRG1	53
LRFN2	1157
UNC5CL	57
TSPO2	2
APOBEC2	4
C6orf130	704
NFYA	1739
LOC221442	271
TREML1	4
TREM2	27
TREML2	0
TREML3	2
TREML4	0
TREML2P1	0
TREM1	9
NCR2	0
FOXP4	1931
MIR4641	0
MDFI	47
TFEB	487
PGC	8
FRS3	1312
PRICKLE4	428
TOMM6	1994
USP49	183
MED20	402
BYSL	571
CCND3	2873
TAF8	649
C6orf132	7
GUCA1A	121
GUCA1B	78
MRPS10	2081
TRERF1	1634
UBR2	3310
PRPH2	399
ATP6V0CP3	1
TBCC	1199
KIAA0240	2496
RPL7L1	2674
C6orf226	108
PTCRA	0
CNPY3	1324
GNMT	68
PEX6	1944
PPP2R5D	5962
MEA1	2249
KLHDC3	16895
RRP36	992
CUL7	2005
MRPL2	976
KLC4	1805
PTK7	459
SRF	2429
CUL9	2939
C6orf108	699
TTBK1	5712
SLC22A7	27
CRIP3	129
ZNF318	2247
ABCC10	1460
DLK2	352
TJAP1	1301
LRRC73	1265
YIPF3	2989
POLR1C	778
XPO5	1698
POLH	575
GTPBP2	1649
MAD2L1BP	678
RSPH9	57
MRPS18A	925
VEGFA	1384
LOC100132354	14
C6orf223	58
MRPL14	634
TMEM63B	4629
CAPN11	20
SLC29A1	2180
HSP90AB1	74643
SLC35B2	1011
MIR4647	0
NFKBIE	479
TMEM151B	18010
TCTE1	61
AARS2	1329
SPATS1	19
CDC5L	3180
MIR4642	0
SUPT3H	269
MIR586	0
RUNX2	215
CLIC5	526
ENPP4	3641
ENPP5	2692
RCAN2	26731
CYP39A1	51
SLC25A27	5170
TDRD6	521
PLA2G7	242
LOC100287718	16
MEP1A	0
GPR116	2671
GPR110	0
TNFRSF21	4924
CD2AP	644
GPR111	2
GPR115	1
OPN5	12
PTCHD4	56
MUT	2618
CENPQ	212
GLYATL3	0
C6orf141	137
RHAG	0
CRISP2	2
CRISP3	2
PGK2	0
CRISP1	0
DEFB133	0
DEFB114	0
DEFB113	0
DEFB110	0
DEFB112	3
TFAP2D	5
TFAP2B	0
PKHD1	6
MIR206	0
MIR133B	0
IL17A	0
IL17F	0
MCM3	750
PAQR8	4832
EFHC1	1001
TRAM2	521
LOC730101	520
TMEM14A	2525
GSTA7P	0
GSTA2	1
GSTA1	77
GSTA5	0
GSTA3	0
GSTA4	2976
ICK	1506
FBXO9	8007
GCM1	0
ELOVL5	3282
RPS16P5	8
GCLC	2578
KLHL31	12
LRRC1	257
MLIP	834
TINAG	10
FAM83B	0
HCRTR2	54
GFRAL	0
HMGCLL1	1096
BMP5	10
COL21A1	211
DST	28321
BEND6	4800
KIAA1586	1026
ZNF451	1664
BAG2	287
RAB23	994
PRIM2	60
GUSBP4	147
KHDRBS2	934
LGSN	0
PTP4A1	6871
PHF3	3715
EYS	72
MCART3P	0
BAI3	7117
LMBRD1	4664
COL19A1	475
COL9A1	494
FAM135A	1814
C6orf57	550
SMAP1	3789
B3GAT2	113
OGFRL1	1324
MIR30C2	5
MIR30A	0
LINC00472	84
RIMS1	12253
KCNQ5	13680
MIR4282	0
KHDC1L	2
KHDC1	356
C6orf147	111
DPPA5	2
C6orf221	13
OOEP	0
DDX43	22
MB21D1	40
MTO1	1121
EEF1A1	59192
SLC17A5	1138
CD109	297
COL12A1	1590
COX7A2	4119
TMEM30A	19176
LOC100506804	12
FILIP1	608
SENP6	4305
MYO6	3972
IMPG1	129
HTR1B	140
IRAK1BP1	84
PHIP	3198
HMGN3	1775
LOC100288198	128
LCA5	734
SH3BGRL2	8376
RNY4	0
C6orf7	9
ELOVL4	3635
TTK	11
BCKDHB	888
FAM46A	116
IBTK	3518
TPBG	1782
UBE3D	225
DOPEY1	4963
PGM3	1620
RWDD2A	924
ME1	2458
PRSS35	48
SNAP91	27725
RIPPLY2	286
CYB5R4	653
MRAP2	1735
KIAA1009	558
TBX18	162
NT5E	751
SNX14	4233
SYNCRIP	5508
SNHG5	345
SNORD50A	1
SNORD50B	2
HTR1E	381
CGA	0
ZNF292	3644
GJB7	5
C6orf162	921
C6orf163	38
C6orf164	54
C6orf165	149
SLC35A1	1783
RARS2	771
ORC3	1699
AKIRIN2	2781
AKIRIN2-AS1	79
SPACA1	0
CNR1	9708
RNGTT	1577
PNRC1	1736
SRSF12	942
PM20D2	710
GABRR1	0
GABRR2	5
UBE2J1	2898
RRAGD	3022
ANKRD6	1448
LYRM2	2597
MDN1	4475
CASP8AP2	1312
GJA10	0
BACH2	572
MIR4464	0
MAP3K7	2279
MIR4643	0
EPHA7	1789
TSG1	7
MANEA	522
FUT9	8254
UFL1	1674
FHL5	211
GPR63	1057
NDUFAF4	3558
KLHL32	1688
MIR548H3	1
MMS22L	242
MIR2113	0
POU3F2	1465
FBXL4	433
FAXC	6032
COQ3	601
PNISR	7739
USP45	762
LOC100130890	186
CCNC	2303
PRDM13	0
MCHR2	1256
LOC728012	0
SIM1	0
ASCC3	1172
GRIK2	3705
HACE1	3567
LIN28B	106
BVES	258
BVES-AS1	28
POPDC3	731
PREP	3291
PRDM1	133
ATG5	2189
AIM1	215
RTN4IP1	477
QRSL1	909
LOC100422737	0
C6orf203	616
BEND3	164
PDSS2	508
SOBP	6393
SCML4	45
SEC63	5316
OSTM1	2292
NR2E1	583
SNX3	11602
LACE1	187
FOXO3	6369
LINC00222	5
ARMC2	355
SESN1	4038
CEP57L1	403
CCDC162P	2
CD164	4596
PPIL6	292
SMPD2	172
MICAL1	2703
ZBTB24	943
AKD1	792
FIG4	3374
GPR6	69
WASF1	16089
CDC40	3785
METTL24	41
DDO	83
SLC22A16	2
CDK19	4016
AMD1	8088
GTF3C6	981
RPF2	557
GSTM2P1	50
SLC16A10	65
KIAA1919	240
REV3L	2878
TRAF3IP2-AS1	560
TRAF3IP2	250
FYN	6740
WISP3	12
TUBE1	949
C6orf225	1273
LAMA4	1016
RFPL4B	2
MARCKS	9533
LOC285758	41
FLJ34503	4
HDAC2	3307
HS3ST5	516
FRK	38
TPI1P3	2
NT5DC1	1404
COL10A1	142
TSPYL4	20792
TSPYL1	32531
DSE	348
FAM26F	58
BET3L	7
FAM26E	37
FAM26D	0
RWDD1	1671
RSPH4A	110
ZUFSP	553
KPNA5	1167
FAM162B	162
GPRC6A	0
RFX6	7
VGLL2	0
ROS1	480
DCBLD1	375
GOPC	4756
NUS1	2732
SLC35F1	6274
CEP85L	1027
BRD7P3	4
PLN	109
LOC100287632	2
MCM9	296
ASF1A	955
FAM184A	1490
MIR548B	0
MAN1A1	2486
LOC285762	0
C6orf170	553
GJA1	4032
HSF2	1387
SERINC1	55979
PKIB	255
FABP7	1603
SMPDL3A	516
CLVS2	1034
TRDN	17
NKAIN2	3699
STL	73
RNF217	135
TPD52L1	1277
HDDC2	1933
LOC643623	0
HEY2	178
NCOA7	11296
HINT3	4765
TRMT11	786
CENPW	31
RSPO3	263
RNF146	4025
ECHDC1	2536
KIAA0408	0
C6orf174	3333
C6orf58	4
THEMIS	801
PTPRK	8719
LAMA2	1481
ARHGAP18	238
TMEM244	3
L3MBTL3	518
SAMD3	38
TMEM200A	503
LOC100507203	7
EPB41L2	8597
AKAP7	1121
ARG1	18
MED23	1792
ENPP3	24
OR2A4	0
CTAGE9	2
ENPP1	89
CTGF	774
LOC100507254	4
MOXD1	1160
STX7	6741
TAAR9	0
TAAR8	0
TAAR6	0
TAAR5	0
TAAR3	0
TAAR2	0
TAAR1	0
VNN1	6
VNN3	2
VNN2	21
C6orf192	1152
RPS12	3858
SNORD101	3
SNORD100	5
SNORA33	17
LINC00326	17
EYA4	202
MGC34034	0
TCF21	2
TBPL1	1640
SLC2A12	903
HMGA1P7	31
SGK1	1855
LOC154092	13
ALDH8A1	258
HBS1L	4464
MIR3662	5
MYB	49
AHI1	5078
LINC00271	12
PDE7B	2003
FAM54A	6
BCLAF1	11856
MAP7	4475
MAP3K5	3311
PEX7	239
SLC35D3	4
NHEG1	0
IL20RA	58
IL22RA2	0
IFNGR1	1657
OLIG3	0
TNFAIP3	95
PERP	244
KIAA1244	11704
PBOV1	4
HEBP2	213
NHSL1	355
MIR3145	0
FLJ46906	125
LOC100507462	24
CCDC28A	1496
ECT2L	53
REPS1	3115
C6orf115	641
HECA	3809
TXLNB	156
CITED2	3156
LOC645434	14
LOC100132735	0
MIR3668	0
MIR4465	0
NMBR	22
VTA1	4564
GPR126	138
LOC153910	22
HIVEP2	18062
LOC100507489	44
AIG1	1677
ADAT2	276
PEX3	841
FUCA2	718
LOC285740	2
PHACTR2	1356
LTV1	1049
ZC2HC1B	4
PLAGL1	617
HYMAI	10
SF3B5	1338
STX11	36
UTRN	3882
EPM2A	1098
LOC100507557	460
FBXO30	567
SHPRH	722
GRM1	2548
RAB32	59
ADGB	4
LOC729176	33
LOC729178	1222
STXBP5	9808
SAMD5	401
SASH1	3972
UST	1675
LOC100128176	0
TAB2	3344
SUMO4	6
ZC3H12D	65
PPIL4	917
C6orf72	820
KATNA1	268
LATS1	876
NUP43	697
PCMT1	15734
LRP11	6115
LOC100652739	17
RAET1E	7
RAET1G	28
ULBP2	61
ULBP1	0
RAET1K	0
RAET1L	0
ULBP3	20
PPP1R14C	1587
IYD	8
PLEKHG1	789
MTHFD1L	937
AKAP12	13433
ZBTB2	527
RMND1	1165
C6orf211	1296
C6orf97	52
ESR1	57
SYNE1	22085
MYCT1	330
VIP	1505
FBXO5	136
MTRF1L	1172
RGS17	239
OPRM1	44
IPCEF1	11628
CNKSR3	351
SCAF8	2445
TIAM2	2309
TFB1M	347
CLDN20	14
NOX3	0
ARID1B	4127
MIR4466	0
TMEM242	2438
ZDHHC14	2072
MIR3692	0
SNX9	2211
SYNJ2	6771
SERAC1	1190
GTF2H5	2956
TULP4	5646
TMEM181	5986
DYNLT1	412
SYTL3	38
MIR3918	0
EZR	2248
OSTCP1	0
C6orf99	7
RSPH3	553
TAGAP	193
FNDC1	29
SOD2	7460
WTAP	2679
LOC100129518	40
ACAT2	1697
TCP1	9028
SNORA20	3
SNORA29	5
MRPL18	1774
PNLDC1	293
MAS1	175
IGF2R	2633
LOC729603	61
SLC22A1	6
SLC22A2	0
SLC22A3	120
LPAL2	34
LPA	29
PLG	40
MAP3K4	2181
AGPAT4	4458
AGPAT4-IT1	78
PARK2	1615
PACRG	359
LOC285796	29
DKFZp451B082	71
CAHM	92
QKI	18447
C6orf118	19
PDE10A	1386
LINC00473	104
LOC441177	7
T	0
PRR18	1009
SFT2D1	783
LOC100289495	242
BRP44L	2299
RPS6KA2	6261
MIR1913	1
RNASET2	688
MIR3939	1
FGFR1OP	797
CCR6	124
GPR31	0
TCP10L2	0
UNC93A	0
TTLL2	26
TCP10	0
C6orf123	3
MLLT4-AS1	66
MLLT4	4629
HGC6.3	18
KIF25	32
FRMD1	4
DACT2	61
SMOC2	356
THBS2	1991
WDR27	454
C6orf120	2515
PHF10	1037
TCTE3	30
C6orf70	614
LINC00242	59
LINC00574	85
LOC154449	1
DLL1	282
FAM120B	2291
MIR4644	0
PSMB1	2453
TBP	673
PDCD2	1347
HLA-DRB3	0
HLA-DRB4	0
FAM20C	1677
LOC100288524	0
LOC442497	1
PDGFA	1510
FLJ44511	246
PRKAR1B	34445
HEATR2	561
SUN1	6022
GET4	2006
ADAP1	9031
COX19	895
CYP2W1	0
C7orf50	2505
MIR339	2
GPR146	177
GPER	376
ZFAND2A	1314
UNCX	0
MICALL2	1045
INTS1	8683
MAFK	2180
TMEM184A	4
PSMG3	1055
KIAA1908	1449
TFAMP1	43
ELFN1	487
MAD1L1	944
MIR4655	2
FTSJ2	941
NUDT1	181
SNX8	1590
EIF3B	3863
CHST12	688
LFNG	236
MIR4648	0
BRAT1	929
IQCE	3219
TTYH3	9906
AMZ1	376
GNA12	2512
CARD11	182
SDK1	665
FOXK1	5662
KIAA0415	1432
MIR4656	0
RADIL	228
PAPOLB	6
MMD2	578
RNF216P1	636
RBAK	1417
RBAK-LOC389458	0
LOC389458	0
ZNF890P	171
WIPI2	5066
SLC29A4	1395
TNRC18	5670
FBXL18	3916
MIR589	2
ACTB	83444
FSCN1	10865
RNF216	2442
ZNF815	715
OCM	23
CCZ1	817
RSPH10B2	0
RSPH10B	0
PMS2	1672
AIMP2	311
EIF2AK1	6224
USP42	996
CYTH3	3723
C7orf70	2028
RAC1	14342
DAGLB	1347
KDELR2	2311
GRID2IP	149
ZDHHC4	1254
C7orf26	1211
ZNF853	1728
ZNF12	2012
PMS2CL	359
CCZ1B	294
LOC100131257	0
C1GALT1	1569
COL28A1	72
MIOS	1266
RPA3	414
LOC729852	1035
GLCCI1	2482
ICA1	2524
NXPH1	1633
PER4	0
NDUFA4	16919
PHF14	4948
THSD7A	1788
TMEM106B	5359
VWDE	23
SCIN	26
ARL4A	1557
ETV1	3768
DGKB	9105
AGMO	48
MEOX2	24
ISPD	524
LOC100506025	17
SOSTDC1	344
LRRC72	0
ANKMY2	3207
BZW2	1680
TSPAN13	7176
AGR2	0
AGR3	0
AHR	784
SNX13	3950
PRPS1L1	0
HDAC9	3219
TWIST1	102
FERD3L	10
TWISTNB	989
MIR3146	1
TMEM196	1662
MACC1	8
ITGB8	3556
ABCB5	2
SP8	145
RPL23P8	1
SP4	815
DNAH11	39
CDCA7L	168
RAPGEF5	15625
STEAP1B	78
LOC100506178	8
IL6	5
TOMM7	2818
SNORD93	0
FAM126A	863
KLHL7-AS1	76
KLHL7	2598
NUPL2	1065
GPNMB	825
MALSU1	642
IGF2BP3	33
RPS2P32	12
TRA2A	1893
CLK2P	8
CCDC126	554
C7orf46	326
STK31	32
NPY	865
MPP6	725
DFNA5	1707
OSBPL3	3162
CYCS	14980
C7orf31	86
NPVF	0
MIR148A	0
NFE2L3	285
HNRNPA2B1	21899
CBX3	4104
SNX10	10619
LOC441204	149
KIAA0087	62
C7orf71	0
SKAP2	3318
HOXA1	0
HOTAIRM1	1
HOXA2	0
HOXA3	0
HOXA4	0
HOXA-AS3	0
HOXA5	0
HOXA6	0
HOXA7	0
HOXA10-HOXA9	0
HOXA9	0
MIR196B	0
HOXA10	2
HOXA11	0
HOXA-AS5	0
HOXA13	0
HOTTIP	0
EVX1	0
HIBADH	734
TAX1BP1	10490
JAZF1	4364
JAZF1-AS1	227
CREB5	1395
TRIL	1520
LOC100506497	126
CPVL	68
CHN2	2951
PRR15	28
LOC646762	1195
MIR550A3	0
ZNRF2P2	1
DPY19L2P3	33
WIPF3	2832
SCRN1	31583
FKBP14	275
PLEKHA8	1123
C7orf41	82235
ZNRF2	519
MIR550A1	0
MIR550B1	0
DKFZP586I1420	435
